timestamp,state,network_type,traffic_tx_rx_mb,rssi,external_ip,ip_address,connection_uptime,imsi,imei,iccid,duplex_mode,mcc,mnc,cid,pcid,band,bandwidth_ul,bandwidth_dl,rsrp,rsrq,sinr,pcc_1,pcc_2,scc_1,scc_2,scc_3,scc_4,scc_count
2026-07-23T20:50:15+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.57 МБ,19,185.163.26.69,10.166.171.173,00:45:17,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:51:15+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.61 МБ,19,185.163.26.69,10.166.171.173,00:46:18,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:52:16+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.64 МБ,19,185.163.26.69,10.166.171.173,00:47:18,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:53:16+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.67 МБ,19,185.163.26.69,10.166.171.173,00:48:19,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:54:17+05:00,Есть подключение,UZDGSM 4G,0.07 МБ / 1.70 МБ,19,185.163.26.69,10.166.171.173,00:49:19,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-11,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:55:17+05:00,Есть подключение,UZDGSM 4G,0.07 МБ / 1.73 МБ,19,185.163.26.69,10.166.171.173,00:50:20,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-7,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:56:17+05:00,Есть подключение,UZDGSM 4G,0.07 МБ / 1.77 МБ,19,185.163.26.69,10.166.171.173,00:51:20,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-5,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:57:18+05:00,Есть подключение,UZDGSM 4G,0.07 МБ / 1.81 МБ,19,185.163.26.69,10.166.171.173,00:52:21,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-7,10,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:58:18+05:00,Есть подключение,UZDGSM 4G,0.07 МБ / 1.85 МБ,19,185.163.26.69,10.166.171.173,00:53:21,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T20:59:19+05:00,Есть подключение,UZDGSM 4G,0.07 МБ / 1.88 МБ,19,185.163.26.69,10.166.171.173,00:54:21,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:00:19+05:00,Есть подключение,UZDGSM 4G,0.07 МБ / 1.92 МБ,19,185.163.26.69,10.166.171.173,00:55:22,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:01:20+05:00,Есть подключение,UZDGSM 4G,0.07 МБ / 1.95 МБ,19,185.163.26.69,10.166.171.173,00:56:22,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:02:20+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 1.98 МБ,19,185.163.26.69,10.166.171.173,00:57:23,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:03:21+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 2.01 МБ,19,185.163.26.69,10.166.171.173,00:58:23,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-6,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:04:21+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 2.04 МБ,19,185.163.26.69,10.166.171.173,00:59:24,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-9,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:05:22+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 2.08 МБ,19,185.163.26.69,10.166.171.173,01:00:24,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,10,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:06:22+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 2.11 МБ,19,185.163.26.69,10.166.171.173,01:01:25,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:07:22+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 2.14 МБ,19,185.163.26.69,10.166.171.173,01:02:25,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:08:23+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 2.17 МБ,19,185.163.26.69,10.166.171.173,01:03:26,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-7,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:09:23+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 2.21 МБ,19,185.163.26.69,10.166.171.173,01:04:26,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:10:24+05:00,Есть подключение,UZDGSM 4G,0.08 МБ / 2.24 МБ,19,185.163.26.69,10.166.171.173,01:05:26,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:11:24+05:00,Есть подключение,UZDGSM 4G,0.09 МБ / 2.28 МБ,19,185.163.26.69,10.166.171.173,01:06:27,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:12:24+05:00,Есть подключение,UZDGSM 4G,0.09 МБ / 2.31 МБ,19,185.163.26.69,10.166.171.173,01:07:27,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,8,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:13:25+05:00,Есть подключение,UZDGSM 4G,0.09 МБ / 2.34 МБ,19,185.163.26.69,10.166.171.173,01:08:27,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-7,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:14:25+05:00,Есть подключение,UZDGSM 4G,0.09 МБ / 2.38 МБ,19,185.163.26.69,10.166.171.173,01:09:28,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:15:26+05:00,Есть подключение,UZDGSM 4G,0.09 МБ / 2.42 МБ,19,185.163.26.69,10.166.171.173,01:10:28,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:16:26+05:00,Есть подключение,UZDGSM 4G,0.09 МБ / 2.45 МБ,19,185.163.26.69,10.166.171.173,01:11:29,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:17:27+05:00,Есть подключение,UZDGSM 4G,0.09 МБ / 2.48 МБ,19,185.163.26.69,10.166.171.173,01:12:29,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:18:27+05:00,Есть подключение,UZDGSM 4G,0.09 МБ / 2.52 МБ,19,185.163.26.69,10.166.171.173,01:13:30,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,10,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:19:28+05:00,Есть подключение,UZDGSM 4G,0.10 МБ / 2.55 МБ,19,185.163.26.69,10.166.171.173,01:14:30,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:20:28+05:00,Есть подключение,UZDGSM 4G,0.10 МБ / 2.59 МБ,19,185.163.26.69,10.166.171.173,01:15:31,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:21:28+05:00,Есть подключение,UZDGSM 4G,0.10 МБ / 2.62 МБ,19,185.163.26.69,10.166.171.173,01:16:31,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:22:29+05:00,Есть подключение,UZDGSM 4G,0.10 МБ / 2.65 МБ,19,185.163.26.69,10.166.171.173,01:17:31,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,10,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:23:29+05:00,Есть подключение,UZDGSM 4G,0.10 МБ / 2.69 МБ,0,185.163.26.69,10.166.171.173,01:18:32,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:24:30+05:00,Есть подключение,UZDGSM 4G,0.10 МБ / 2.73 МБ,19,185.163.26.69,10.166.171.173,01:19:32,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-7,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:25:30+05:00,Есть подключение,UZDGSM 4G,0.10 МБ / 2.76 МБ,19,185.163.26.69,10.166.171.173,01:20:33,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-7,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:26:30+05:00,Есть подключение,UZDGSM 4G,0.10 МБ / 2.79 МБ,19,185.163.26.69,10.166.171.173,01:21:33,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:27:31+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.82 МБ,19,185.163.26.69,10.166.171.173,01:22:33,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:28:31+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.85 МБ,19,185.163.26.69,10.166.171.173,01:23:34,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:29:32+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.89 МБ,19,185.163.26.69,10.166.171.173,01:24:34,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:30:32+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.92 МБ,19,185.163.26.69,10.166.171.173,01:25:35,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:31:33+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.95 МБ,19,185.163.26.69,10.166.171.173,01:26:35,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:32:33+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.98 МБ,19,185.163.26.69,10.166.171.173,01:27:36,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:33:34+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 3.02 МБ,19,185.163.26.69,10.166.171.173,01:28:36,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-7,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:34:34+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 3.06 МБ,19,185.163.26.69,10.166.171.173,01:29:37,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-7,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:35:34+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 3.09 МБ,19,185.163.26.69,10.166.171.173,01:30:37,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:36:35+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.12 МБ,19,185.163.26.69,10.166.171.173,01:31:37,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-7,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:37:35+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.15 МБ,19,185.163.26.69,10.166.171.173,01:32:38,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:38:36+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.18 МБ,19,185.163.26.69,10.166.171.173,01:33:38,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-9,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:39:36+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.21 МБ,19,185.163.26.69,10.166.171.173,01:34:39,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:40:37+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.24 МБ,19,185.163.26.69,10.166.171.173,01:35:39,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:41:37+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.27 МБ,19,185.163.26.69,10.166.171.173,01:36:40,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:42:38+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.31 МБ,19,185.163.26.69,10.166.171.173,01:37:40,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-7,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:43:38+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.34 МБ,19,185.163.26.69,10.166.171.173,01:38:41,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-7,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:44:38+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.38 МБ,19,185.163.26.69,10.166.171.173,01:39:41,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:45:39+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.40 МБ,19,185.163.26.69,10.166.171.173,01:40:42,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-7,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:46:39+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.44 МБ,19,185.163.26.69,10.166.171.173,01:41:42,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:47:40+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.47 МБ,19,185.163.26.69,10.166.171.173,01:42:42,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,10,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:48:40+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.50 МБ,19,185.163.26.69,10.166.171.173,01:43:43,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-7,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:49:41+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.53 МБ,19,185.163.26.69,10.166.171.173,01:44:43,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:50:41+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.57 МБ,19,185.163.26.69,10.166.171.173,01:45:44,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-9,9,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:51:42+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.60 МБ,19,185.163.26.69,10.166.171.173,01:46:44,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,8,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:52:42+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.63 МБ,19,185.163.26.69,10.166.171.173,01:47:45,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:53:43+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.66 МБ,19,185.163.26.69,10.166.171.173,01:48:45,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:54:43+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.69 МБ,19,185.163.26.69,10.166.171.173,01:49:46,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:55:43+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.72 МБ,19,185.163.26.69,10.166.171.173,01:50:46,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:56:44+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.75 МБ,19,185.163.26.69,10.166.171.173,01:51:47,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:57:44+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.78 МБ,0,185.163.26.69,10.166.171.173,01:52:47,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:58:45+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.81 МБ,19,185.163.26.69,10.166.171.173,01:53:47,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-7,10,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T21:59:45+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.85 МБ,19,185.163.26.69,10.166.171.173,01:54:48,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-7,9,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:00:45+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.88 МБ,19,185.163.26.69,10.166.171.173,01:55:48,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:01:46+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.92 МБ,0,185.163.26.69,10.166.171.173,01:56:49,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:02:46+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.95 МБ,19,185.163.26.69,10.166.171.173,01:57:49,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-7,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:03:47+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.98 МБ,19,185.163.26.69,10.166.171.173,01:58:49,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,10,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:04:47+05:00,Нет подключения,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2026-07-23T22:05:47+05:00,Есть подключение,UZDGSM 4G,9.16 КБ / 99.20 КБ,19,185.163.26.69,10.166.171.173,00:00:57,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,10,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:06:48+05:00,Есть подключение,UZDGSM 4G,10.60 КБ / 131.20 КБ,19,185.163.26.69,10.166.171.173,00:01:57,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-7,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:07:48+05:00,Есть подключение,UZDGSM 4G,12.25 КБ / 163.20 КБ,19,185.163.26.69,10.166.171.173,00:02:58,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:08:49+05:00,Есть подключение,UZDGSM 4G,14.51 КБ / 208.00 КБ,19,185.163.26.69,10.166.171.173,00:03:58,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-7,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
2026-07-23T22:09:49+05:00,Есть подключение,UZDGSM 4G,17.19 КБ / 249.60 КБ,19,185.163.26.69,10.166.171.173,00:04:59,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 3"" / 15MHz",,,,1
